physical asset,location,ownership,commodity,Countries,status,USA states
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Petrochemicals,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Renewable Fuels,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Carbon Capture And Offsets,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Crude Oil,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Hydrocarbons,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Geothermal Energy,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,USA,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Kazakhstan,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Colombia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Angola,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Australia,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Nigeria,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Israel,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Argentina,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Chevron Corporation,Emissions Reduction,Mexico,,"['California', 'Delaware']"
upstream facilities,"['USA', 'Permian Basin', 'Kazakhstan', 'North America', 'California', 'Gulf of Mexico', 'Colombia', 'Angola', 'Americas', 'Australia', 'Escravos Natural Gas projects in Nigeria', 'Midland basin', 'Asia', 'Israel', 'Argentina', 'TCO in Kazakhstan', 'Urban areas', 'Japan', 'Other Americas', 'Africa', 'Delaware basin', 'Nigeria', 'Republic of Congo', 'Midland']",Tengizchevroil,Natural Gas,USA,,"['California', 'Delaware']"
