physical asset,location,ownership,commodity,Countries,status,USA states
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy Ohio,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy Progress,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Net Property,['nan'],Duke Energy Progress,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Progress,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Progress,Electric Generation,nan,,['nan']
Net Property,['nan'],Progress Energy Inc.,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Progress Energy Inc.,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Progress Energy Inc.,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy Ohio,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Ohio,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Ohio,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy Indiana,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Indiana,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Indiana,Electric Generation,nan,,['nan']
Net Property,['nan'],LLC,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],LLC,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],LLC,Electric Generation,nan,,['nan']
Net Property,['nan'],Piedmont Natural Gas Company,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Piedmont Natural Gas Company,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Piedmont Natural Gas Company,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy Carolinas,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Carolinas,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Carolinas,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy Florida,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Florida,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy Florida,Electric Generation,nan,,['nan']
Net Property,['nan'],Duke Energy,Regulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy,Nonregulated Natural Gas,nan,,['nan']
Net Property,['nan'],Duke Energy,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Progress,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Progress,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Progress,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Progress Energy Inc.,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Progress Energy Inc.,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Progress Energy Inc.,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Ohio,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Ohio,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Ohio,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Indiana,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Indiana,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Indiana,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],LLC,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],LLC,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],LLC,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Piedmont Natural Gas Company,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Piedmont Natural Gas Company,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Piedmont Natural Gas Company,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Carolinas,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Carolinas,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Carolinas,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Florida,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Florida,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy Florida,Electric Generation,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Regulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Nonregulated Natural Gas,nan,,['nan']
Plant And Equipment,['nan'],Duke Energy,Electric Generation,nan,,['nan']
Nuclear Fuel,['nan'],Duke Energy,Electric Generation,nan,,['nan']
Nuclear Reactors,"['Carolinas', 'Florida', 'Indiana', 'Ohio', 'EU & Is Service Area']",Duke Energy,nan,USA,,"['Indiana', 'Florida', 'Ohio']"
Nuclear Stations,"['Duke Energy Carolinas', 'Duke Energy Progress', 'Florida', 'Oconee']",Duke Energy Carolinas,Electricity,USA,,['Florida']
Nuclear Stations,"['Duke Energy Carolinas', 'Duke Energy Progress', 'Florida', 'Oconee']",Duke Energy Progress,Electricity,USA,,['Florida']
Nuclear Stations,"['Duke Energy Carolinas', 'Duke Energy Progress', 'Florida', 'Oconee']",Florida Power & Light,Electricity,USA,,['Florida']
Oconee Nuclear Station,"['South Carolina', 'Oconee', 'North Carolina']",Duke Energy Carolinas,Energy Production,USA,,"['South Carolina', 'North Carolina']"
Oconee Nuclear Station,"['South Carolina', 'Oconee', 'North Carolina']",Duke Energy Carolinas,Electricity,USA,,"['South Carolina', 'North Carolina']"
Offshore Wind Farm,['Atlantic Ocean  east of Wilmington'],nan,Wind Energy,nan,,['nan']
Offshore Wind Farm,['Atlantic Ocean  east of Wilmington'],nan,Electricity,nan,,['nan']
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",Duke Energy Ohio,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",OVEC,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Ovec's Power Plants,"['Duke Energy Carolinas Service Territories', 'North Carolina', 'South Carolina', 'Indiana']",Duke Energy Florida,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
pipeline projects,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
pipeline projects,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",KO Transmission (Wholly Owned Subsidiary of Duke Energy Ohio),Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Pipeline Transportation Capacity,"['Ohio', 'Kentucky']",Dominion,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Pipeline Transportation Capacity,"['Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Pipeline Transportation Capacity,"['Ohio', 'Kentucky']",KO Transmission (Wholly Owned Subsidiary of Duke Energy Ohio),Natural Gas,USA,,"['Ohio', 'Kentucky']"
Pipeline Transportation Capacity,"['Ohio', 'Kentucky']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Plant In Service,['nan'],Duke Energy,Electricity,nan,,['nan']
Production Facilities,"['Jubail', 'Saudi Arabia']",NMC,Petrochemicals,Saudi Arabia,,['nan']
Production Facilities,"['Jubail', 'Saudi Arabia']",NMC,Plastics,Saudi Arabia,,['nan']
Propane Peaking Facilities,['nan'],Duke Energy Ohio,nan,nan,,['nan']
Properties,['nan'],Duke Energy,nan,nan,,['nan']
Real Estate,['nan'],Duke Energy Carolinas,Electricity,nan,,['nan']
Recently Completed Plants,['nan'],Duke Energy,Electricity,nan,,['nan']
regulated generation fleet,['Service Territories'],Duke Energy,Electricity,nan,,['nan']
regulated generation fleet,['Service Territories'],Duke Energy,Energy Generation,nan,,['nan']
regulated plants,['nan'],Duke Energy,Electricity,nan,,['nan']
Renewable Energy Certificates,['nan'],Duke Energy,Renewable Energy,nan,,['nan']
Renewable Energy Certificates,['nan'],Duke Energy,Electricity,nan,,['nan']
Renewable Operating And Development Projects,['nan'],Duke Energy,Renewable Energy,nan,,['nan']
Renewable Operating And Development Projects,['nan'],Duke Energy,Electricity,nan,,['nan']
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Energy Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Progress,Energy Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Renewables,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Energy Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Retired Generating Plants,"['Indiana', 'EU & IS Service Area']",Duke Energy Indiana,Electricity,USA,,['Indiana']
Substations,"['Moore County', 'North Carolina']",Duke Energy,Electricity,USA,,['North Carolina']
Surface Impoundments,"['North Carolina Sites', 'South Carolina']",Duke Energy,Coal,USA,,"['South Carolina', 'North Carolina']"
Surface Impoundments,"['North Carolina Sites', 'South Carolina']",Duke Energy,Ash,USA,,"['South Carolina', 'North Carolina']"
Targeted Underground Infrastructure,['North Carolina'],Duke Energy,Electricity,USA,,['North Carolina']
Transmission And Distribution Investments,['Ohio'],Duke Energy Progress,Energy,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Progress,Electricity,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Progress,Natural Gas Transmission And Distribution,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Progress,Electricity Supply,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy,Energy,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy,Electricity,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy,Natural Gas Transmission And Distribution,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy,Electricity Supply,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Florida,Energy,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Florida,Electricity,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Florida,Natural Gas Transmission And Distribution,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Florida,Electricity Supply,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Ohio,Energy,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Ohio,Electricity,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Ohio,Natural Gas Transmission And Distribution,USA,,['Ohio']
Transmission And Distribution Investments,['Ohio'],Duke Energy Ohio,Electricity Supply,USA,,['Ohio']
transmission systems and lines,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky', 'Indiana']",Duke Energy,Natural Gas,USA,,"['North Carolina', 'Ohio', 'Indiana', 'Tennessee', 'Kentucky', 'South Carolina']"
transmission systems and lines,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky', 'Indiana']",Duke Energy,Electricity,USA,,"['North Carolina', 'Ohio', 'Indiana', 'Tennessee', 'Kentucky', 'South Carolina']"
Transportation Systems (Pipelines),['nan'],Duke Energy,Fuel Sources,nan,,['nan']
two-unit AP1000 Nuclear Power Plant,['nan'],Duke Energy Florida,nan,nan,,['nan']
two-unit AP1000 Nuclear Power Plant,['nan'],Westinghouse Electric Company LLC,nan,nan,,['nan']
two-unit AP1000 Nuclear Power Plant,['nan'],Stone & Webster Inc.,nan,nan,,['nan']
two-unit AP1000 Nuclear Power Plant,['nan'],Duke Energy,nan,nan,,['nan']
Wastewater Treatment Systems,['nan'],Duke Energy,Electricity,nan,,['nan']
Wastewater Treatment Systems,['nan'],Duke Energy,Natural Gas,nan,,['nan']
Wind Or Solar Facilities,['Texas'],Duke Energy,Electricity,USA,,['Texas']
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy Ohio,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy Kentucky,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy Kentucky,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Interstate Pipeline Companies,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Operating and offshore Pipelines & transmission facilities,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Interstate Pipeline Companies,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Physical Plant Security,['nan'],Duke Energy,Electricity,nan,,['nan']
Electric Generation Plants (Including Coal,['Various States'],Duke Energy,Electricity,nan,,['nan']
Nuclear And Renewables),['Various States'],Duke Energy,Electricity,nan,,['nan']
Property,"['Texas', 'PJM West Market']",Duke Energy,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Progress Energy Inc.,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Progress Energy Inc.,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Progress Energy Inc.,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Progress Energy Inc.,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Ohio,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Ohio,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Ohio,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Ohio,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Indiana,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Indiana,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Indiana,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Indiana,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Progress,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Progress,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Progress,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Progress,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Florida,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Florida,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Florida,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy Florida,Natural Gas,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Electricity,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Solar,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Wind,USA,,['Texas']
Property,"['Texas', 'PJM West Market']",Duke Energy,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Progress Energy Inc.,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Progress Energy Inc.,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Progress Energy Inc.,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Progress Energy Inc.,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Ohio,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Ohio,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Ohio,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Ohio,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Indiana,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Indiana,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Indiana,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Indiana,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Piedmont Natural Gas Company,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Progress,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Progress,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Progress,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Progress,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Carolinas,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Florida,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Florida,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Florida,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy Florida,Natural Gas,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Electricity,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Solar,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Wind,USA,,['Texas']
Plant And Equipment Related To Renewable Energy Plants,"['Texas', 'PJM West Market']",Duke Energy,Natural Gas,USA,,['Texas']
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy Progress,Electric Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy Carolinas,Electric Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy,Electric Generation,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Units,"['Crystal River', 'North Carolina', 'South Carolina', ""Indiana \n\n\nLet me know if you have another cell value you'd like me to clean!""]",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Hydropower Plants,"['North Carolina', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Indiana,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Indiana,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Carolinas,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Carolinas,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Progress,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Progress,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Florida,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Florida,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Ohio,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy Ohio,Ash,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
Coal Ash Impoundments (physical assets used for Energy Generation),"['Indiana', 'North Carolina', 'South Carolina', 'Various Sites Across Duke Energy Operations']",Duke Energy,Coal,USA,,"['Indiana', 'South Carolina', 'North Carolina']"
